timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
31956000,31956000,197388,0.007280803,-0.1726678,0.44701678,0
32088000,32027272,197388,0.0026208228,-0.18002112,0.44432902,0
32100000,32100000,197388,0.005922075,-0.18743744,0.43955404,0
32232000,32172000,197388,0.00036009107,-0.19260673,0.44029427,0
32244000,32244000,197388,-0.00039768557,-0.19848303,0.43480623,0
32376000,32315636,197388,0.002231273,-0.20932536,0.43118948,0
32388000,32388000,197388,0.0013191254,-0.21554388,0.43340668,0
32520000,32459636,197388,0.0001954847,-0.22348179,0.4253189,0
32532000,32532000,197388,-0.0029762695,-0.2286696,0.4189746,0
32664000,32602909,197388,-0.0008616856,-0.23688106,0.41793314,0
32676000,32676000,197388,-0.0068308697,-0.24217424,0.4145358,0
32808000,32747636,197388,-0.001143541,-0.24796622,0.41295776,0
32820000,32820000,197388,-0.0007080831,-0.2504738,0.4104329,0
32952000,32892000,197388,-0.0005437113,-0.25916955,0.4045305,0
32964000,32964000,197388,-0.0057306397,-0.2716241,0.39908767,0
33096000,33035272,197388,-0.0014794804,-0.27231798,0.39761493,0
33108000,33108000,197388,-0.006561773,-0.27213734,0.39745477,0
33240000,33179636,197388,-0.0019077725,-0.27819246,0.39082488,0
33252000,33252000,197388,-0.006231181,-0.2906032,0.38652462,0
33384000,33322545,197388,-0.00010821711,-0.28725955,0.38384137,0
33396000,33396000,197388,-0.0052642045,-0.28971335,0.374774,0
33528000,33468000,197388,-0.00064137747,-0.29226273,0.3794426,0
33540000,33540000,197388,-0.0011927218,-0.29854622,0.37714294,0
33668000,33610909,197388,-0.0014953753,-0.29665127,0.37725535,0
33684000,33684000,197388,-0.00046085875,-0.30087957,0.36867365,0
33816000,33755272,197388,-0.0006370145,-0.30233017,0.37332734,0
33828000,33828000,197388,-0.0028738894,-0.30445066,0.3688118,0
33960000,33899636,197388,0.00023170638,-0.30262607,0.3710983,0
33968000,33968000,197388,-4.409671e-05,-0.30631125,0.3691063,0
34092000,34037200,197388,0.00026319464,-0.30065918,0.3735629,0
34104000,34104000,197388,-0.0012133148,-0.29826456,0.37126303,0
34236000,34175636,197388,0.0014216091,-0.30263227,0.3732944,0
34248000,34248000,197388,0.0022377514,-0.30325985,0.3802732,0
34380000,34319272,197388,-0.0011260757,-0.2999317,0.3767484,0
34392000,34392000,197388,-9.42381e-05,-0.303498,0.3756604,0
34524000,34463636,197388,0.0010196258,-0.2952911,0.37945032,0
34536000,34536000,197388,-0.0033116771,-0.29103583,0.38557088,0
34668000,34607636,197388,0.0018714748,-0.28724915,0.38456,0
34680000,34680000,197388,0.0026146634,-0.28715864,0.3894997,0
34812000,34751636,197388,0.0021301825,-0.27948666,0.3913745,0
34824000,34824000,197388,0.000826168,-0.27841976,0.39672104,0
34952000,34895636,197388,0.0031405357,-0.27131572,0.3969998,0
34968000,34968000,197388,0.006457973,-0.26335174,0.39589727,0
35096000,35039272,197388,0.00593004,-0.2596164,0.40472722,0
35112000,35112000,197388,0.0035809658,-0.26379758,0.40402874,0
35244000,35184000,197388,0.0050578862,-0.24898852,0.4108033,0
35252000,35252000,197388,-0.0020336213,-0.2412232,0.40994418,0
35376000,35321600,197388,0.0063381703,-0.23601435,0.4186016,0
35400000,35394000,197388,0.004477357,-0.23081174,0.42589867,0
35520000,35465600,197388,0.0051827277,-0.22319153,0.4261696,0
35544000,35538000,197388,0.0040440145,-0.21675843,0.43070123,0
35664000,35609200,197388,0.0070894174,-0.20818405,0.4320599,0
35676000,35676000,197388,0.0065748845,-0.20237193,0.43663397,0
35808000,35747636,197388,0.006890638,-0.19595098,0.4367336,0
35820000,35820000,197388,0.00083504023,-0.18836059,0.44380602,0
35952000,35892000,197388,0.0059703747,-0.18238346,0.44351897,0
35964000,35964000,197388,0.011897863,-0.17707928,0.44347632,0
36092000,36034909,197388,0.009040975,-0.17112331,0.44833598,0
36108000,36108000,197388,0.0055677425,-0.1587509,0.452507,0
36236000,36179272,197388,0.008814481,-0.15765342,0.4544824,0
36252000,36252000,197388,0.009290146,-0.14909284,0.45921367,0
36380000,36322545,197388,0.009658314,-0.14977112,0.45531765,0
36396000,36396000,197388,0.0077282297,-0.14090519,0.45575982,0
36524000,36467636,197388,0.007860495,-0.1395925,0.45903316,0
36540000,36540000,197388,0.0074836565,-0.13425227,0.46411207,0
36672000,36611272,197388,0.008989933,-0.13217618,0.46219957,0
36680000,36680000,197388,0.013410963,-0.13559198,0.46493328,0
36804000,36749600,197388,0.010480901,-0.12836066,0.46310478,0
36828000,36822000,197388,0.009231366,-0.12397311,0.4661588,0
36948000,36894000,197388,0.008505503,-0.12528846,0.46483898,0
36972000,36966000,197388,0.005476504,-0.12148276,0.46486452,0
37092000,37037600,197388,0.006666741,-0.121070445,0.46539712,0
37116000,37110000,197388,0.0038458325,-0.118006065,0.46469384,0
37236000,37182000,197388,0.008541979,-0.11803142,0.46536657,0
37260000,37254000,197388,0.00956068,-0.121961966,0.46546188,0
37376000,37325200,197388,0.008722935,-0.12224211,0.46384382,0
37392000,37392000,197388,0.0058605485,-0.12447059,0.4696838,0
37520000,37462909,197388,0.0075449417,-0.12648997,0.46331447,0
37536000,37536000,197388,0.01006575,-0.13155603,0.46405515,0
37668000,37607636,197388,0.009170823,-0.13134465,0.46228644,0
37680000,37680000,197388,0.00194946,-0.13406016,0.46309263,0
37812000,37750909,197388,0.008460387,-0.13814425,0.45982188,0
37824000,37824000,197388,0.007403897,-0.14529717,0.455632,0
37952000,37895636,197388,0.0066655916,-0.14822967,0.45829016,0
37968000,37968000,197388,0.002907064,-0.1509721,0.45666054,0
38100000,38039272,197388,0.0031147115,-0.16009888,0.45444706,0
38108000,38108000,197388,0.0034653961,-0.17142737,0.45559233,0
38232000,38177600,197388,0.0018994994,-0.16883932,0.44995323,0
38256000,38250000,197388,0.0014431807,-0.1805734,0.44662592,0
38376000,38322000,197388,0.001205612,-0.18328515,0.4464223,0
38400000,38394000,197388,0.0033846516,-0.19356021,0.4446539,0
38520000,38465200,197388,0.0029689563,-0.19617514,0.4409755,0
38532000,38532000,197388,0.0035021333,-0.19266072,0.43721184,0
38664000,38604000,197388,0.0011679151,-0.20816013,0.4326574,0
38676000,38676000,197388,0.008292223,-0.21744469,0.43207452,0
38804000,38746909,197388,1.155103e-05,-0.22553596,0.42616773,0
38820000,38820000,197388,0.0030121063,-0.23526618,0.42273593,0
